1,"嗚 嗚嗚 嗚嗚 嗚嗚,從 綠島 回來 後,每天 起床 好 害怕,要 面對 抉擇,A 工作,B 邊 工作 邊 考試,C 全職 考生,目前 傾向 B,我 認為 真的 需要 [ 我 自己 ] 錢,我媽 一直 跟 我 哭窮,這樣的話 我 哪來 臉 跟 拿 錢 看牙 跟 補習,我媽 說 他 只是 念念,因為 家裡 兩個 大學畢業 孩子 沒 正式 工作,那 先 撇除 這點,我 還是 需要 錢養 我 狗,閹掉 他,需要 錢 錢,可是 又 擔心 工作 會 分心 無法 念書,可是 要 工作 才能 把 美美 要 回來,工作 的話,又 要 分當 律師 還是 其他 打工,還是 當 律師 比較 輕鬆 ....,可是 要 用到 人 脈,我 人脈 我 爸 之前 曖昧 對象 介紹,雖然 現在 應該 沒 曖昧,醫生 也 說 不要 理 事 可是 我媽 對 這點 好像 很 在意,我 又 很 在意 我媽 ......,可是 這個 阿姨 他 好 嚴格 ....,說 我 猶疑 不定,一下子 說 要 打工,一下子 說 要當 律師,這樣 他 不 知道 怎麼 幫 我,還說 我 27 歲 了還 這樣 不行,我 很 想 跟 他 說 不用 他 幫忙 ...............,我 當然 知道 這樣 不行 啊,可是 我 就是 會怕,我 很 努力 在 克服 ..............,雖然 看起來 好像 什麼 沒作,我 很 害怕,其實,在 路上 看到 遊民,會 害怕,自己 以後 會 不會 這樣,帶著 大寶,在 街上 徘徊,我 好 害怕,基督教 義跟 我 保證 不會,可是 我怕,我 真的 很 害怕,我 想要 有錢,有所 作為,可是 現在 我作 相反 事,我 好 害怕,躓 步 難前,我 好 害怕 好 害怕 好 害怕 好 害怕 好 害怕 好 害怕 好 害怕,我 只能 縮起來,睡覺,玩遊戲,看 BL,一 想到 要作 決定 想 吐,我該 怎麼辦 才 好"
1,"20160507 昨天 我用 我 小刀 捅 我媽 背 聽 阿嬤說 她 有 背傷 到 我 以 為 小小 一刀 不會 造成 那麼 大 傷口 我 不 知道 該 怎麼辦 我 好 自責 我媽會 不會 因為 這樣 去 自殺 因為 我 如果 當初 我 吃藥 睡覺 不會 發生 這種 事情,覺得 自己 好 髒 雖然 不至於 到 洗 很 多次 澡 可是 覺得 自己 好 噁心 好 想 狂 洗 自己 身體 到 消失,跟 我 伴侶 去 大 賣場 買 東西 我 出錢 我 現在 沒 錢 雖然 東西 我 可是 我 覺得 我 好 衝動 怎麼 半 我 只 剩 100 塊,我 只會 亂花錢 一技之長 不會 只會花 醫療費 只是 米蟲 跟家裡 人 拿 生日 完才 可以 打工"
1,"我 想 以 這 篇文章 做 為 草稿,雖然 說不上 思緒 很 清晰,但 現在 我 說 此刻,我 還是 冷靜,轉學 這件 事情 證明 我 有 多 不能 適應 新 環境,這個 世界 是圓,我 卻是 方 合 不 起來,我 猶豫 幾次 遺書 究竟 得 手寫 還是 打 在 筆電,最後 決定 還是 打字 好,因為 隨時 有 可能 更改,每當 諮商 師或 醫生 問我 這週 如何 你 快樂 嗎 你 需要 我 怎麼 幫助 你 我 終於 明白 為 什麼 我 總是 說 不 知道 對不起,因為 太多,從 哪裡 開始 解釋 好,,如果 我 說 救 我 我 能 真的 被 拯救 嗎 我 今天 受不了 終於 被 壓倒 可是 我 很 乖 沒 做 任何 自傷 也 準時 去 上課 可是 我 手抖 一整天 呼吸 急促 踏出 公寓 門外 我 覺得 害怕 真的 覺得 害怕 前男友 成為 壓垮 我 最後 一根 稻草 笑 不 懂 人 為 什麼 會 因為 愛而 脆弱 跟 他 分手時 我 丟了 自己 他交新 女朋友 感覺 像 再 被 丟掉 一次 我 既 被 別人 不要 也 被 自己 不要 有時候 會 把 莫名 罪加 在 自己 身上 然後 懷著 這個 罪惡 慌張 活著 對不起 我 存在 對不起 很多 人 我 也 想 好 朋友 說 說 我 慌 可是 我怕 聽煩 儘管 說 不會 但 我 還是 怕怕 就算 煩 我 卻 還是 想 說 我 有 多 不快"
1,"又 到 一天 最 快樂 睡 前 時光,早上 起床 時候 彷彿 陷入 流沙 不 只 身體 爬不起來 心情 也 很 down,結果 拖拖拉拉 起床 又 接近 中午,昨天 也 同樣 狀況,不過 幸好 出門 上班 轉移 注意力 有 把 尾盤 拉 起來 ^ _ ^,睡前 就是 噹噹 噹噹 出大 太陽 晴天 啦,禮拜五 不用 上班 強迫 出門 事由 要 想 辦法 嚴防 心情 豪 大雨,明天 希望 可以 做到,1 到 7 11 繳費 列印 東西,2 去 自己 喜歡 早 午餐 店 用餐 並且 挑選 聖誕,節 交換 禮物 書本 還有 卡片,3 買 水果,明天 不敢 奢求 晴天 只 希望 平靜 度過 好,晚安 貓咪"
1,"昨天 聽 社員 內部消息,東京 中央 支社 社長 覺得 僱用 外國人 風險 很 高,所以 要 降低 僱用 人數 工作 時數 公司 今年 一直 被 報導 為 黑心 企業,所以 想要 更 謹慎 為營,怕 留學生 超時 工作,害 店長 被 抓 之類 聽 完 覺得 自己 沒 接受 慰留 太 正確,既然 外國人 風險 高 那 我 這個 風險 自動 消失,也 少 一份 風險 啦,雖然 社員 說,現在 已經 不 知道 店 未來 該 怎麼 走,因為 會 做事 人 不 多,尤其 大夜,然後 最 可笑,這家 公司 最近 徵才 廣告 還打著,外國人 大 歡迎,真是 自相矛盾 啊,風險 大 歡迎,為 什麼 外國人 工讀生 比 本國 工讀生 認真 呢,很 簡單,外國 留學生 工讀生 大多 碩士 在 學生,有 時間 限制,不想 浪費 找 工讀 時間,但 日本 工讀生 大多 學歷 偏低,高中 學歷 最 多,大學 以上 社員,然後 身為 日本 國人,不想 幹 再 找 好,也 不用 怕 簽證 問題,所以 日本 人 工讀生 所謂 飛特族 說 消失 消失,連 辭呈 不 送,但 無所謂,套句 男同事 說 的話,出身 國家 不 一樣,我還 被 一位 交情 很 好 女同事 說,你 真是 好人,不會 突然 消失,幹,我 超想 直接 消失 啊,反正 我 風險 嘛,但店 內大夜 人太少,這樣 很 不 負責,這次 清明 要 回家,只是 不 知道 未來 該 怎麼 走,簽證 還有 七個 月 回台灣 的話 太 浪費,再 找 其他 工作 好 沒勁,而且 也 不是 很 想 找 正職,因為 稅金 太高,前 陣子 發薪水,社員 跟 我 說 他 這月領 23 萬 含大夜 加給 3 萬 但 本俸 28,29 萬,也 就是 被 抽 5 萬 稅金,然後 他 說 他 要 去 賭馬 慶祝 惹,科科,還是 直接 找個 大學教授,簽 研究生 台灣 研究生 不同,只是 考前 先 跟 教授 學,之後 再 考院生 反正 我 本來 很 不 滿意 我 目前 學歷,昨天 夢到 家裡 喪事,祖母 骨灰 火化,很 恐怖,很 像 恐怖片,每次 夢到 家裡 喪事 就是 壓力 大到 快 爆 時候,我 對 日本 掛念 只 剩下 伊勢 神宮,好累 很 累,未來 路 在 哪,"
1,"嗯 第一次 下定決心 為 服藥 去 看診,在 等候 時 幾乎 快 被 自己 焦慮 掐死 假想 觀眾 很 嚴重 覺得 整個 診所 人 在 觀察 我,妳自己 護理 師不懂 服藥 重要性 嗎,看過 這麼 多 醫生 人 發現 妳 狀況 沒 改善 嗎,妳 要 對 自己 好 一點,我 真他媽 恨透 對 自己 好 一點 這句 話 我 就是 討厭 我 自己 我 就是 不想 跟 我 自己 對話 為 什麼 一直 逼 我 要 對 自己 好 一點 你 不要 只會 在 旁邊 說 風涼話 啊,所以 我 才 討厭 醫生 我 懂 醫療 業 辛苦 我 更 明白 職業倦怠 怎麼回事 每天 每天 聽 不 一樣 患者 說 差不多 的話 做 差不多 事 你 認為 難熬 痛苦 大事 在 醫生 眼裡 早 變成 雞毛蒜皮 小事 說 我 懂 我 明白 心裡 在 想 快點 開藥 打發 這個 吧 後面 還 一堆 人 等 我 看診,你 真的 好好 看過 我 傷口 嗎,真的 從 心裡 同理 我 有 多 難受 嗎,如果 有 你 不會 用 我 職業 身份 來 傷害 我 不會 用 我 生理 症狀 來 質疑 我 工作 表現,我 有時候 沒 辦法 集中 注意力 健忘 但 病人 事 我 一直 牢牢記 在 心裡 寫 在 紙上 我 身上 扛 一條條 人命 我 什麼 會 逃避 就是 不會 拿 病人 生命 開玩笑,護理 師 沒什麼 了不起 我 甚至 更 因為 自己 擁有 專業知識 卻 做 不到 好好 照顧 自己 自我 厭惡 我 也 只是 普通人 我 跟 不 一樣 可不可以 不要 把 我 獨立 出去,攤 在 陌生人 面前 傷口 被 狠狠 灑了 一把 又 一把 鹽巴 我會 我會 乖乖 吃藥 反正 工作 已經 我 作為 人 最後 價值 心裡 痛苦 咆哮,Who,cares,不能 達到 你 期待 真的 很 抱歉 原諒 我 就是 這樣 爛到 骨子 裡的 人,,Sent,,JPTT,,my,iPhone"
1,"好 累,無力感 上來,遇到 好多 事情,情緒 很糟,混亂,失真,不想 做事,一直 滑 手機,滑 到 沒電 後 再 充電 到 可以 用 趴數,重複 以上 事情,拖 到 事情 快 做 不 完時 再來 抱佛腳,佛腳 應該 不會 把 我 踢開 吧"
1,"不想 離開 房間 等 三點 去 上課,上 完 課後 要 繼續 躲起來 直到 半夜 再 去 實驗室 解決問題 吧 我 不想 遇到 任何 認得 出 我 人,臉書 在 不想 看 時候,訊息 最 多"
1,很煩 上班 一直 遲到 因為 早上 起床 不是 胃痛 頭痛 拉肚子 就是 頭暈 不然 就是 身體 太累 需要 躺 休息 感受 到 同事 對 我 不耐煩 感覺 心情 好差 身體 不 舒服 也 不是 我 願意 我 也 不 知道 要 怎麼 改善 明明 悠樂丁 已經 減 到 半顆 可是 躁 期鬱期 切換 太快連 我 不 知道 怎麼 面對 好 無
1,"頭又好 痛,戴 毛帽,有 好 一點,在 想要 不要 吃藥,頭痛,痛苦,,Sent,,JPTT,,my,iPhone"
1,"你 真的 憂鬱症 嗎,你 不能 因為 你 心情 不好 說 自己 有 憂鬱症 阿,像 你 今天 感冒 咳嗽 流 鼻水 說 自己 得 B型 流感 阿,就算 有 憂鬱症 好 也 可能 只是 輕度 阿,當 身旁 人 說 這些 話 怎麼 回答,,我 沒 辦法 回答 畢竟 連我 自己 不 知道 自己 到底 怎麼,很想 大聲 說 我 有 憂鬱症 但 自己 又 很 害怕 說 出口,憂鬱症 這個 標籤 會 永遠 跟 我,而且 我 也 沒 辦法 證明 畢竟 領 手冊 之類,,我 只能 拍藥袋 照片 給 她 看,上面 有 藥物 名稱,適用 症狀 憂鬱症,怎樣 才 算 憂鬱症,"
1,"老是 想到 那個 被 眾人 毆打 自己 拋不開 害怕 自己 又 被 傷害 真的 不 知道 該 怎麼辦 醫,生老 跟 我 說 這是 創傷 後 壓力 疾患 作祟 但是 卻 解決不了 我 心中 害怕 傷痕 走到 哪裡,會 害怕 真的 很 難受 好 想 大哭 一場 希望 不要 有人 傷害 我"
1,"家裡 狀況 不好,有點 焦慮,緊張,興奮,太好了,不是 我 人 不 開心,真的,太好了,我 終於 不是 人,爸爸媽媽,不要 拋棄 我 喲,現在,大家 一起 黑暗,一起 不好,大家 可以 一起"
1,"如果 我 其實 現在 壓根 已經 在 地獄,那 我 自殺 時候,會 成功,嗎,奶奶 說,連 螞蟻 懂得 要 活下去,霎那間,我 覺得 跟 奶奶 關係 其實 也 不用 到 太 好,我 就是 笨 啊 就是 傻 啊 才 會 不想 活 又 不是 不 知道,想要 活下去 人 全世界 在 幫 他,但是 想 死掉 想 消失 人 呢,http i imgur com P3TybUw jpg"
1,"現在 比 那 時候 好 很多,指 各種 層面 各種 情況,這是 花 無數次 練習 成果,只是 每 一次 每 一次 因為 回 想起 過去,以及 為 調適 感到痛苦 挫折 焦慮不安 時候,會 很 想 死,我 知道 這 不是 正常 情緒,所以 我 也 常想 —,我 是不是 不 應該 活 到 現在,如果 那 時候 死 那就好,,每當 天氣 轉涼 時候 會 出現 低潮,那 一陣子 我 經常 請假 受到 長官 關切,我 眼眶 泛淚 差一點 就要 把 自己 病情 全盤托出,但轉 念頭,改 口稱 自己 家裡 出 一點 狀況 所以 才 如此,那 時候 脫口而出 真是 太好了,我 承受不住 那些 表面 上 假意 關懷,隱藏 在 背後 流言蜚語,我 不能 失去 好不容易 才 得到 工作,,努力 想 補救 破碎 人生 軌道,但 不知 真的 到 年紀 還是 過去 吃太多 藥傷 了腦,心有餘而力不足,,最近 很 容易 累 也 經常 起 不了 床,,我 想 辭職,我 不想 再 見到 任何人,不想 打招呼 聊天 絞盡腦汁 想 適當 應對,假笑 裝 能幹 應付 趾高氣昂 白癡,不想 再 因為 任何 偶發 情境 牽動 情緒,可是 我 不能 工作,我 不要 再 回去 看人臉色,,人 看 出來 真是 太好了,其實 我 還蠻 成功,也 可能 只是 不敢 問 而已,,不好 時候 期待 自己 痊癒 那天,好 時候 得 補救 不好 時候 停擺 廢棄 事物,還 經常 被 不好 情緒 突襲,不管 怎麼樣 會 覺得 痛苦 這對 我 一點 好處,我 很 絕望,我 是不是 該 放棄,也許 我 真的 不 應該 活 到 現在,,自殺 不能 解決問題,但 就是 因為 活著 也 不能 解決問題 才 會 想 死 啊,起碼 再也 不必 面對 問題,所以 這些 自我感覺 良好 傢伙 少 再 去 報警,完成 救人一命 勝造七級浮屠 任務 感覺良好,那些 讓 人 想 死 問題 有 本事 一起 解決 嗎,,前 些 日子 我 翻出 醫生 email 問能 不能 再 去 看 他,其實 掛號 可以 我 也 不 知道 我 想得到 什麼,他 說好 只要 掛號 完 跟 護理 師說 以 前來 過就 可以,也許 他 根本 不 記得 我 誰,但 有個 還能 接受 自己 地方 真 好,,像 這裡 一樣 一直 在,,Sent,,JPTT,,my,iPhone"
1,"不 喜歡 跟 人 起 衝突,但是 總是 會 被 惹 毛,我 底線 好像 越來越 高,越來越 沉不住氣,事實上 我 也 知道 有些 人 就是 喜歡 講幹話,認真 必要,可是 我 性格 就是 太過 較真,忍個 幾天 會 爆炸,也許 等 我 年紀 大 會 腦溢血 也 說不定,按照 我 發飆 頻率,又 可能 其實 生氣 才 好事,至少 比起 情緒低落 對 生活 還要 更 有 熱情,以前 不會 這樣,頂多 被 罵 哭 而已,現在 不 知道 為 什麼 很 容易 起 紛爭,尤其 跟 異性 喜歡,嘴人 女孩子,真誠待人 我 信念,這個 信念 可能 從 根本 腐爛,因為 世界 根本 不 需要 我 真誠"
1,"讓 說 再見 吧 美麗 月夜 地球,我要 帶 我的頭,快快樂樂 上 太空,不用 幫 我 留 座位,因為 我 不會 回頭 也 不會 回來 啦,掰掰 地球,希望 直到 整個 銀河系 完蛋 也 不要 重逢,這樣 去 流浪 吧,背著 一把 弓 然後 一直 往前走,走進 冥河 之後 應該 可以 接上 不同 宇宙,我 不會 回來 不會 回來,再見 再見,其實 一點 也 不 愛 這個 地球,所有 一切 通通 加油,林北 現在 要 先 走,各位 不用 揮手 反正 再也不會 重逢,,Sent,,JPTT,,my,HTC _ M10h"
1,"好 累,好重,極限,聽說 千憂解 問題,應該 我 還沒 適應 嗎,餓,可是 只想 吃 流質 食"
1,"我,真的,很,害怕,只要 可以 思考 一分一秒,用來 擔心 害怕,明天 加油,,Sent,,JPTT,,my,iPad"
1,"睡眠 障礙 讓 我 搞砸 很多 事情,還有 白天 早上 會 發作 症狀,躺,不想 動,連 早餐 不想 吃,覺得 自己 辜負 那麼 好 老師 跟 家人,發現 我 又 發作 一定 很 傷心,我家 人 覺得 我 應該 要 放棄 學業,問題 我 該 交 作業 有 交,該考 有 考,還在 我 旁邊 痛哭,好像 我 得 癌症 末期 一樣,看 讓 我 壓力 狂飆,連 起床 這麼 簡單 事 我 做 不好,前一天 晚上 已經 很早 睡,我 在 想會 不會 安眠藥 原因,可是 我 不吃 安眠藥 我 又 會 失眠,好 痛苦,我該 怎麼 跟 老師 講,說 得 流感,腸胃炎 好像 比較簡單,說 憂鬱症 發作 加上 睡眠 障礙 之前 還去 住院 就是 要講 比較 久,一團 廢物"
1,"今天 去 高尾 山 散心,楓葉 不是 很漂亮 不過 看到 山谷,心想 滾下去 好像 也 不錯 下山 時 搭 纜車,纜車 路線 很 陡,號稱 日本 第一 陡 傾斜 31 度 我 在 車子 最 前端,又 陡 又 長 卻 一點 也 不 感到 害怕 這 很 反常,以前 我 應該 不敢 看,因為 懼高症,大不了 一死 而已,沒 啥,突然 覺得 應該 去 富士 急 玩 最近 心情 真的 很 糟糕,很 不 舒服,胸口 很悶 很悶,靜下來 落淚 也 笑 不大 出來,不是 很想 講話,沒班時 昏睡 快 20 小時,… 好累 喔,人生,無力感 好 重好"
1,"不 知道 這 幾個 月 以來 第幾次,一直 跟 自己 說 這樣 很蠢,眼淚 還是 止不住 汩汩 地流,腦中 充滿 以前 負面 回憶,總是 遇到 很爛 人,被 以 為 好人 人 背叛,希望 給我 不要 回頭 力量"
1,"從 朋友 那 得知 ... 前女友 要 結婚,才 分手 不到 兩個 月 ... 她 跟 新 男友 在 一起 不到 2 個 月 懷孕 要 結婚,當我 知道 這件 事 ... 我 好 難 接受 ... 我心 裡 還是 會痛,整個 人 DOWN 到 谷底 ... 心情 好差 ..."
